year,SPEI_mean,tree,lat,lon
1922,-0.21119138172694615,061 _XX_ Picea abies,40.033,8.717
1923,0.17468046290533884,061 _XX_ Picea abies,40.033,8.717
1924,0.7873183478202138,061 _XX_ Picea abies,40.033,8.717
1925,0.16337088814803533,061 _XX_ Picea abies,40.033,8.717
1926,-0.009497344227773803,061 _XX_ Picea abies,40.033,8.717
1927,-0.4989545451743262,061 _XX_ Picea abies,40.033,8.717
1928,0.6180486530065536,061 _XX_ Picea abies,40.033,8.717
1929,0.031068772077560425,061 _XX_ Picea abies,40.033,8.717
1930,0.9805421169315066,061 _XX_ Picea abies,40.033,8.717
1931,0.5106932861464364,061 _XX_ Picea abies,40.033,8.717
1932,0.3024556360074452,061 _XX_ Picea abies,40.033,8.717
1933,-0.6274496135967118,061 _XX_ Picea abies,40.033,8.717
1934,0.8238741446818624,061 _XX_ Picea abies,40.033,8.717
1935,0.23245270656687872,061 _XX_ Picea abies,40.033,8.717
1936,1.2800665412630354,061 _XX_ Picea abies,40.033,8.717
1937,0.058049771402563365,061 _XX_ Picea abies,40.033,8.717
1938,0.15594189294746943,061 _XX_ Picea abies,40.033,8.717
1939,1.4720103740692139,061 _XX_ Picea abies,40.033,8.717
1940,0.36112294026783537,061 _XX_ Picea abies,40.033,8.717
1941,0.9103708969695228,061 _XX_ Picea abies,40.033,8.717
1942,-0.7759242888007846,061 _XX_ Picea abies,40.033,8.717
1943,-0.827537157705852,061 _XX_ Picea abies,40.033,8.717
1944,-0.44966736329453333,061 _XX_ Picea abies,40.033,8.717
1945,-1.9130980287279402,061 _XX_ Picea abies,40.033,8.717
1946,-0.04215426370501518,061 _XX_ Picea abies,40.033,8.717
1947,-0.4387222613607134,061 _XX_ Picea abies,40.033,8.717
1948,-0.3202468774148396,061 _XX_ Picea abies,40.033,8.717
1949,-0.8320350966283253,061 _XX_ Picea abies,40.033,8.717
1950,-0.376494505575725,061 _XX_ Picea abies,40.033,8.717
1951,0.49527180407728466,061 _XX_ Picea abies,40.033,8.717
1952,-1.070304057427815,061 _XX_ Picea abies,40.033,8.717
1953,1.001827889255115,061 _XX_ Picea abies,40.033,8.717
1954,0.2294382985149111,061 _XX_ Picea abies,40.033,8.717
1955,0.05215162251676832,061 _XX_ Picea abies,40.033,8.717
1956,0.9753988044602531,061 _XX_ Picea abies,40.033,8.717
1957,0.22083308228424617,061 _XX_ Picea abies,40.033,8.717
1958,-0.09215963525431496,061 _XX_ Picea abies,40.033,8.717
1959,1.4590584976332528,061 _XX_ Picea abies,40.033,8.717
1960,0.5561808419546911,061 _XX_ Picea abies,40.033,8.717
1961,-1.1939413249492645,061 _XX_ Picea abies,40.033,8.717
1962,-0.14467628938811167,061 _XX_ Picea abies,40.033,8.717
1963,1.1610258732523238,061 _XX_ Picea abies,40.033,8.717
1964,-0.6954626206840787,061 _XX_ Picea abies,40.033,8.717
1965,0.7212500189031873,061 _XX_ Picea abies,40.033,8.717
1966,-0.30008698787008015,061 _XX_ Picea abies,40.033,8.717
1967,-0.7360458906207766,061 _XX_ Picea abies,40.033,8.717
1968,-0.5373501575418881,061 _XX_ Picea abies,40.033,8.717
1969,1.4321947864123754,061 _XX_ Picea abies,40.033,8.717
1970,-1.01466460951737,061 _XX_ Picea abies,40.033,8.717
1971,-0.16296962010008947,061 _XX_ Picea abies,40.033,8.717
1972,1.845301525933402,061 _XX_ Picea abies,40.033,8.717
1973,-0.010661240134920393,061 _XX_ Picea abies,40.033,8.717
1974,0.8470382307256971,061 _XX_ Picea abies,40.033,8.717
1975,0.15100824194295065,061 _XX_ Picea abies,40.033,8.717
1976,1.5892114043235779,061 _XX_ Picea abies,40.033,8.717
1977,0.4397442638874054,061 _XX_ Picea abies,40.033,8.717
1978,1.2461255703653609,061 _XX_ Picea abies,40.033,8.717
1979,0.5654950908252171,061 _XX_ Picea abies,40.033,8.717
1980,0.6155064276286534,061 _XX_ Picea abies,40.033,8.717
1981,-0.712206516947065,061 _XX_ Picea abies,40.033,8.717
1982,-1.152986807482583,061 _XX_ Picea abies,40.033,8.717
1983,-1.1389317853110177,061 _XX_ Picea abies,40.033,8.717
1984,1.2332591286727361,061 _XX_ Picea abies,40.033,8.717
1985,0.14180143177509308,061 _XX_ Picea abies,40.033,8.717
1986,0.5604471367384706,061 _XX_ Picea abies,40.033,8.717
1987,-1.1998714719499861,061 _XX_ Picea abies,40.033,8.717
1988,-0.3258244608129774,061 _XX_ Picea abies,40.033,8.717
1989,-0.8411980484213147,061 _XX_ Picea abies,40.033,8.717
1990,-0.4517161761011396,061 _XX_ Picea abies,40.033,8.717
1991,0.5383290669747761,061 _XX_ Picea abies,40.033,8.717
1992,-0.5559294660176549,061 _XX_ Picea abies,40.033,8.717
1993,-0.11596918744700295,061 _XX_ Picea abies,40.033,8.717
1994,-1.4252180457115173,061 _XX_ Picea abies,40.033,8.717
1995,-1.0263498425483704,061 _XX_ Picea abies,40.033,8.717
1996,1.2896402648517065,061 _XX_ Picea abies,40.033,8.717
1997,-1.0338699128478765,061 _XX_ Picea abies,40.033,8.717
1998,-0.6513109129986593,061 _XX_ Picea abies,40.033,8.717
1999,-1.1057205285344804,061 _XX_ Picea abies,40.033,8.717
2000,-1.1597928213221687,061 _XX_ Picea abies,40.033,8.717
2001,-0.48188056450869354,061 _XX_ Picea abies,40.033,8.717
2002,-0.3171633311680385,061 _XX_ Picea abies,40.033,8.717
2003,-1.2356268465518951,061 _XX_ Picea abies,40.033,8.717
2004,0.41842287353106905,061 _XX_ Picea abies,40.033,8.717
2005,0.11125339833753449,061 _XX_ Picea abies,40.033,8.717
2006,-1.7185136760984148,061 _XX_ Picea abies,40.033,8.717
2007,-1.5374230742454529,061 _XX_ Picea abies,40.033,8.717
2008,-0.6338033931595939,061 _XX_ Picea abies,40.033,8.717
2009,-0.3877748336110796,061 _XX_ Picea abies,40.033,8.717
2010,0.7257565406284162,061 _XX_ Picea abies,40.033,8.717
2011,-0.3685616980240281,061 _XX_ Picea abies,40.033,8.717
2012,-0.7427326616431985,061 _XX_ Picea abies,40.033,8.717
2013,-0.17121875818286622,061 _XX_ Picea abies,40.033,8.717
2014,-0.7382488250732422,061 _XX_ Picea abies,40.033,8.717
2015,-0.44449140570525614,061 _XX_ Picea abies,40.033,8.717
2016,-1.2270525864192419,061 _XX_ Picea abies,40.033,8.717
2017,-1.850669503211975,061 _XX_ Picea abies,40.033,8.717
2018,1.1696777301175254,061 _XX_ Picea abies,40.033,8.717
1901,0.9842492699623108,062 _XX_ tabulae,31.017,115.717
1902,-0.6520697378686496,062 _XX_ tabulae,31.017,115.717
1903,1.1189932482583183,062 _XX_ tabulae,31.017,115.717
1904,-0.07557805541104504,062 _XX_ tabulae,31.017,115.717
1905,0.6334809107439858,062 _XX_ tabulae,31.017,115.717
1906,0.7045526722712177,062 _XX_ tabulae,31.017,115.717
1907,0.07328622912090006,062 _XX_ tabulae,31.017,115.717
1908,0.9905704089573452,062 _XX_ tabulae,31.017,115.717
1909,0.7184704201562064,062 _XX_ tabulae,31.017,115.717
1910,1.2067284158297948,062 _XX_ tabulae,31.017,115.717
1911,1.175520394529615,062 _XX_ tabulae,31.017,115.717
1912,0.11768719154809203,062 _XX_ tabulae,31.017,115.717
1913,-0.06739929957049233,062 _XX_ tabulae,31.017,115.717
1914,-0.3706638983317784,062 _XX_ tabulae,31.017,115.717
1915,0.7080228200980595,062 _XX_ tabulae,31.017,115.717
1916,0.5624687969684601,062 _XX_ tabulae,31.017,115.717
1917,-1.2088031428200858,062 _XX_ tabulae,31.017,115.717
1918,-0.3677855581045151,062 _XX_ tabulae,31.017,115.717
1919,0.1592787243425846,062 _XX_ tabulae,31.017,115.717
1920,-0.5406517673815999,062 _XX_ tabulae,31.017,115.717
1921,0.9084496327808925,062 _XX_ tabulae,31.017,115.717
1922,-1.1144502333232336,062 _XX_ tabulae,31.017,115.717
1923,-0.27717933537704603,062 _XX_ tabulae,31.017,115.717
1924,-0.33076482798372,062 _XX_ tabulae,31.017,115.717
1925,-1.664938109261649,062 _XX_ tabulae,31.017,115.717
1926,-1.0630272030830383,062 _XX_ tabulae,31.017,115.717
1927,-0.900869607925415,062 _XX_ tabulae,31.017,115.717
1928,-1.424746343067714,062 _XX_ tabulae,31.017,115.717
1929,-1.0464989287512643,062 _XX_ tabulae,31.017,115.717
1930,0.6754078183855329,062 _XX_ tabulae,31.017,115.717
1931,1.0108197288853782,062 _XX_ tabulae,31.017,115.717
1932,-0.8211402935641152,062 _XX_ tabulae,31.017,115.717
1933,0.11992265603372029,062 _XX_ tabulae,31.017,115.717
1934,-0.8079495280981064,062 _XX_ tabulae,31.017,115.717
1935,-0.8480307800429208,062 _XX_ tabulae,31.017,115.717
1936,-0.6603503567831857,062 _XX_ tabulae,31.017,115.717
1937,0.5478182658553123,062 _XX_ tabulae,31.017,115.717
1938,-0.017141213374478475,062 _XX_ tabulae,31.017,115.717
1939,0.6706158816814423,062 _XX_ tabulae,31.017,115.717
1940,-1.237763864653451,062 _XX_ tabulae,31.017,115.717
1941,-0.930999002286366,062 _XX_ tabulae,31.017,115.717
1942,0.4339458623102733,062 _XX_ tabulae,31.017,115.717
1943,-0.4933581405618627,062 _XX_ tabulae,31.017,115.717
1944,-1.5692002943583898,062 _XX_ tabulae,31.017,115.717
1945,-1.2943570954459054,062 _XX_ tabulae,31.017,115.717
1946,0.6650713107415608,062 _XX_ tabulae,31.017,115.717
1947,-0.9072909610612052,062 _XX_ tabulae,31.017,115.717
1948,0.7624503416674477,062 _XX_ tabulae,31.017,115.717
1949,0.5137322885649545,062 _XX_ tabulae,31.017,115.717
1950,0.2707448772021702,062 _XX_ tabulae,31.017,115.717
1951,0.2222031998847212,062 _XX_ tabulae,31.017,115.717
1952,0.33585581708965556,062 _XX_ tabulae,31.017,115.717
1953,-1.0551589812551225,062 _XX_ tabulae,31.017,115.717
1954,2.1968880040305003,062 _XX_ tabulae,31.017,115.717
1955,0.5784765677526593,062 _XX_ tabulae,31.017,115.717
1956,1.301185145441975,062 _XX_ tabulae,31.017,115.717
1957,0.46115841822964804,062 _XX_ tabulae,31.017,115.717
1958,-0.09471307056290763,062 _XX_ tabulae,31.017,115.717
1959,0.21851173894745962,062 _XX_ tabulae,31.017,115.717
1960,0.7604812468801226,062 _XX_ tabulae,31.017,115.717
1961,-0.9277619549206325,062 _XX_ tabulae,31.017,115.717
1962,-0.22947280747549875,062 _XX_ tabulae,31.017,115.717
1963,0.5508016922644207,062 _XX_ tabulae,31.017,115.717
1964,1.0585724032883133,062 _XX_ tabulae,31.017,115.717
1965,-0.847596811396735,062 _XX_ tabulae,31.017,115.717
1966,-0.8882300087383815,062 _XX_ tabulae,31.017,115.717
1967,-0.4585506596735546,062 _XX_ tabulae,31.017,115.717
1968,-0.8428525711808886,062 _XX_ tabulae,31.017,115.717
1969,1.2392257366861616,062 _XX_ tabulae,31.017,115.717
1970,0.6642108474458966,062 _XX_ tabulae,31.017,115.717
1971,-0.18952866111482894,062 _XX_ tabulae,31.017,115.717
1972,0.28689165839127134,062 _XX_ tabulae,31.017,115.717
1973,1.1672126735959734,062 _XX_ tabulae,31.017,115.717
1974,0.25046790710517336,062 _XX_ tabulae,31.017,115.717
1975,1.0245562068053655,062 _XX_ tabulae,31.017,115.717
1976,-0.6269628341708865,062 _XX_ tabulae,31.017,115.717
1977,1.0731525591441564,062 _XX_ tabulae,31.017,115.717
1978,-1.6511714969362532,062 _XX_ tabulae,31.017,115.717
1979,-0.2674751543839063,062 _XX_ tabulae,31.017,115.717
1980,1.2686483476843153,062 _XX_ tabulae,31.017,115.717
1981,-1.1413408602987016,062 _XX_ tabulae,31.017,115.717
1982,-0.29939399659633636,062 _XX_ tabulae,31.017,115.717
1983,0.760421804019383,062 _XX_ tabulae,31.017,115.717
1984,-0.2613703267914908,062 _XX_ tabulae,31.017,115.717
1985,0.16316540219954082,062 _XX_ tabulae,31.017,115.717
1986,-0.4897027148732117,062 _XX_ tabulae,31.017,115.717
1987,0.9964806437492371,062 _XX_ tabulae,31.017,115.717
1988,-0.71829953789711,062 _XX_ tabulae,31.017,115.717
1989,0.8898294518834778,062 _XX_ tabulae,31.017,115.717
1990,0.22335027158260345,062 _XX_ tabulae,31.017,115.717
1991,1.8656516245433263,062 _XX_ tabulae,31.017,115.717
1992,-0.7959519379905292,062 _XX_ tabulae,31.017,115.717
1993,0.8336432022707803,062 _XX_ tabulae,31.017,115.717
1994,-0.7686349834714618,062 _XX_ tabulae,31.017,115.717
1995,-0.05919217877089977,062 _XX_ tabulae,31.017,115.717
1996,0.33689180442265104,062 _XX_ tabulae,31.017,115.717
1997,-0.8498155474662781,062 _XX_ tabulae,31.017,115.717
1998,1.365324250289372,062 _XX_ tabulae,31.017,115.717
1999,0.21200730545180185,062 _XX_ tabulae,31.017,115.717
2000,-1.030424496957234,062 _XX_ tabulae,31.017,115.717
2001,-1.4371268962110793,062 _XX_ tabulae,31.017,115.717
2002,1.2482125333377294,062 _XX_ tabulae,31.017,115.717
2003,1.5473809157099043,062 _XX_ tabulae,31.017,115.717
2004,-0.31132582308990614,062 _XX_ tabulae,31.017,115.717
2005,-0.08816642527069364,062 _XX_ tabulae,31.017,115.717
2006,-0.8748976715973446,062 _XX_ tabulae,31.017,115.717
2007,-0.009356158652475901,062 _XX_ tabulae,31.017,115.717
2008,-0.29612498198236736,062 _XX_ tabulae,31.017,115.717
2009,-0.5368632642286164,062 _XX_ tabulae,31.017,115.717
2010,0.7006556955831391,062 _XX_ tabulae,31.017,115.717
2011,-1.6663306227752142,062 _XX_ tabulae,31.017,115.717
2012,-0.8787448023046766,062 _XX_ tabulae,31.017,115.717
2013,-0.48949543280260904,062 _XX_ tabulae,31.017,115.717
2014,0.041727621640477865,062 _XX_ tabulae,31.017,115.717
2015,0.7932959270131376,062 _XX_ tabulae,31.017,115.717
2016,0.6274815584932055,062 _XX_ tabulae,31.017,115.717
2017,-0.2756134453894837,062 _XX_ tabulae,31.017,115.717
2018,-0.47827289147036417,062 _XX_ tabulae,31.017,115.717
1901,1.0229685306549072,062 _XX_ taiwanensis,31.6,115.75
1902,-0.49409190671784536,062 _XX_ taiwanensis,31.6,115.75
1903,1.0648184844425745,062 _XX_ taiwanensis,31.6,115.75
1904,-0.02122970231409584,062 _XX_ taiwanensis,31.6,115.75
1905,0.5916184910706112,062 _XX_ taiwanensis,31.6,115.75
1906,0.7173887970192092,062 _XX_ taiwanensis,31.6,115.75
1907,0.15136328383648237,062 _XX_ taiwanensis,31.6,115.75
1908,0.8295209194932666,062 _XX_ taiwanensis,31.6,115.75
1909,0.6097016877361706,062 _XX_ taiwanensis,31.6,115.75
1910,1.0660982046808516,062 _XX_ taiwanensis,31.6,115.75
1911,1.1156631452696664,062 _XX_ taiwanensis,31.6,115.75
1912,0.09142119543892997,062 _XX_ taiwanensis,31.6,115.75
1913,-0.16464190291506903,062 _XX_ taiwanensis,31.6,115.75
1914,-0.3527831094605582,062 _XX_ taiwanensis,31.6,115.75
1915,0.6428237152951104,062 _XX_ taiwanensis,31.6,115.75
1916,0.540799447468349,062 _XX_ taiwanensis,31.6,115.75
1917,-1.1169113772256034,062 _XX_ taiwanensis,31.6,115.75
1918,-0.4153906926512718,062 _XX_ taiwanensis,31.6,115.75
1919,-0.04562191053160599,062 _XX_ taiwanensis,31.6,115.75
1920,-0.503917467381273,062 _XX_ taiwanensis,31.6,115.75
1921,0.9126247082437787,062 _XX_ taiwanensis,31.6,115.75
1922,-1.189576004232679,062 _XX_ taiwanensis,31.6,115.75
1923,-0.40574898537514464,062 _XX_ taiwanensis,31.6,115.75
1924,-0.33299207580941065,062 _XX_ taiwanensis,31.6,115.75
1925,-1.534029517854963,062 _XX_ taiwanensis,31.6,115.75
1926,-0.8768376644168582,062 _XX_ taiwanensis,31.6,115.75
1927,-0.756584297599537,062 _XX_ taiwanensis,31.6,115.75
1928,-1.3947473934718542,062 _XX_ taiwanensis,31.6,115.75
1929,-0.9684185257979802,062 _XX_ taiwanensis,31.6,115.75
1930,0.7605458817311695,062 _XX_ taiwanensis,31.6,115.75
1931,1.1450378383908952,062 _XX_ taiwanensis,31.6,115.75
1932,-0.8825208683099065,062 _XX_ taiwanensis,31.6,115.75
1933,-0.04507242462464741,062 _XX_ taiwanensis,31.6,115.75
1934,-0.590178097997393,062 _XX_ taiwanensis,31.6,115.75
1935,-0.929145657058273,062 _XX_ taiwanensis,31.6,115.75
1936,-0.6354201308318547,062 _XX_ taiwanensis,31.6,115.75
1937,0.5267709067889622,062 _XX_ taiwanensis,31.6,115.75
1938,-0.22991247741239412,062 _XX_ taiwanensis,31.6,115.75
1939,0.6622838435827622,062 _XX_ taiwanensis,31.6,115.75
1940,-0.9663856455257961,062 _XX_ taiwanensis,31.6,115.75
1941,-0.8915880237306867,062 _XX_ taiwanensis,31.6,115.75
1942,0.27659240810732755,062 _XX_ taiwanensis,31.6,115.75
1943,-0.46275833355528967,062 _XX_ taiwanensis,31.6,115.75
1944,-1.594006700175149,062 _XX_ taiwanensis,31.6,115.75
1945,-1.289119737488883,062 _XX_ taiwanensis,31.6,115.75
1946,0.6614215799740383,062 _XX_ taiwanensis,31.6,115.75
1947,-1.0510879925319128,062 _XX_ taiwanensis,31.6,115.75
1948,0.6949387490749359,062 _XX_ taiwanensis,31.6,115.75
1949,0.5387094744614193,062 _XX_ taiwanensis,31.6,115.75
1950,0.4429229797928461,062 _XX_ taiwanensis,31.6,115.75
1951,0.24315313782010758,062 _XX_ taiwanensis,31.6,115.75
1952,0.31022425794175695,062 _XX_ taiwanensis,31.6,115.75
1953,-1.1730825901031494,062 _XX_ taiwanensis,31.6,115.75
1954,1.9958312681743078,062 _XX_ taiwanensis,31.6,115.75
1955,0.3265517055988312,062 _XX_ taiwanensis,31.6,115.75
1956,1.6374984383583069,062 _XX_ taiwanensis,31.6,115.75
1957,0.4179079064301082,062 _XX_ taiwanensis,31.6,115.75
1958,-0.052212289933647425,062 _XX_ taiwanensis,31.6,115.75
1959,0.07344091790063041,062 _XX_ taiwanensis,31.6,115.75
1960,0.8005534559488297,062 _XX_ taiwanensis,31.6,115.75
1961,-1.1484671064785548,062 _XX_ taiwanensis,31.6,115.75
1962,-0.44407628742711885,062 _XX_ taiwanensis,31.6,115.75
1963,0.9900281855038234,062 _XX_ taiwanensis,31.6,115.75
1964,1.4301924024309431,062 _XX_ taiwanensis,31.6,115.75
1965,-0.665072249514716,062 _XX_ taiwanensis,31.6,115.75
1966,-0.843429588845798,062 _XX_ taiwanensis,31.6,115.75
1967,-0.4993364300046648,062 _XX_ taiwanensis,31.6,115.75
1968,-0.5928678294377667,062 _XX_ taiwanensis,31.6,115.75
1969,1.1648713861192976,062 _XX_ taiwanensis,31.6,115.75
1970,0.5012721291610173,062 _XX_ taiwanensis,31.6,115.75
1971,0.16246667823621205,062 _XX_ taiwanensis,31.6,115.75
1972,0.7196180511798177,062 _XX_ taiwanensis,31.6,115.75
1973,0.9919563957623073,062 _XX_ taiwanensis,31.6,115.75
1974,0.362576146210943,062 _XX_ taiwanensis,31.6,115.75
1975,0.9568563444273812,062 _XX_ taiwanensis,31.6,115.75
1976,-0.6697921396366188,062 _XX_ taiwanensis,31.6,115.75
1977,1.0191854664257594,062 _XX_ taiwanensis,31.6,115.75
1978,-1.6947325468063354,062 _XX_ taiwanensis,31.6,115.75
1979,-0.02083040028810501,062 _XX_ taiwanensis,31.6,115.75
1980,1.3390297751341547,062 _XX_ taiwanensis,31.6,115.75
1981,-1.0946376323699951,062 _XX_ taiwanensis,31.6,115.75
1982,-0.22146334179810115,062 _XX_ taiwanensis,31.6,115.75
1983,0.3684726261666843,062 _XX_ taiwanensis,31.6,115.75
1984,-0.339365549917732,062 _XX_ taiwanensis,31.6,115.75
1985,0.2984631487301418,062 _XX_ taiwanensis,31.6,115.75
1986,-0.7162533562098231,062 _XX_ taiwanensis,31.6,115.75
1987,1.1855625425066267,062 _XX_ taiwanensis,31.6,115.75
1988,-0.9648412721497672,062 _XX_ taiwanensis,31.6,115.75
1989,0.6408664051975522,062 _XX_ taiwanensis,31.6,115.75
1990,0.2365492113998958,062 _XX_ taiwanensis,31.6,115.75
1991,1.9820015600749425,062 _XX_ taiwanensis,31.6,115.75
1992,-0.9472624020917075,062 _XX_ taiwanensis,31.6,115.75
1993,0.6852068241153445,062 _XX_ taiwanensis,31.6,115.75
1994,-0.8207177136625562,062 _XX_ taiwanensis,31.6,115.75
1995,-0.07274055906704494,062 _XX_ taiwanensis,31.6,115.75
1996,0.35910604681287495,062 _XX_ taiwanensis,31.6,115.75
1997,-0.6931500605174473,062 _XX_ taiwanensis,31.6,115.75
1998,1.5083029951368059,062 _XX_ taiwanensis,31.6,115.75
1999,-0.14539264727916038,062 _XX_ taiwanensis,31.6,115.75
2000,-0.9632126688957214,062 _XX_ taiwanensis,31.6,115.75
2001,-1.489077363695417,062 _XX_ taiwanensis,31.6,115.75
2002,1.1750693576676505,062 _XX_ taiwanensis,31.6,115.75
2003,1.5980939865112305,062 _XX_ taiwanensis,31.6,115.75
2004,-0.5899367673056466,062 _XX_ taiwanensis,31.6,115.75
2005,0.09671245515346527,062 _XX_ taiwanensis,31.6,115.75
2006,-0.6722270505768912,062 _XX_ taiwanensis,31.6,115.75
2007,0.304242128772395,062 _XX_ taiwanensis,31.6,115.75
2008,-0.09550612739154271,062 _XX_ taiwanensis,31.6,115.75
2009,-0.4803670103262578,062 _XX_ taiwanensis,31.6,115.75
2010,0.7350866794586182,062 _XX_ taiwanensis,31.6,115.75
2011,-1.6859138097081865,062 _XX_ taiwanensis,31.6,115.75
2012,-1.127799153327942,062 _XX_ taiwanensis,31.6,115.75
2013,-0.6573247994695391,062 _XX_ taiwanensis,31.6,115.75
2014,0.009888588583895139,062 _XX_ taiwanensis,31.6,115.75
2015,0.7519421981913703,062 _XX_ taiwanensis,31.6,115.75
2016,0.5283592896802085,062 _XX_ taiwanensis,31.6,115.75
2017,-0.36637467624885695,062 _XX_ taiwanensis,31.6,115.75
2018,-0.4092935749462673,062 _XX_ taiwanensis,31.6,115.75
1901,0.22929216921329498,063 _XX_ Populus cathayana,35.78,104.05
1902,0.2519948588950293,063 _XX_ Populus cathayana,35.78,104.05
1903,0.2519948588950293,063 _XX_ Populus cathayana,35.78,104.05
1904,0.2519948588950293,063 _XX_ Populus cathayana,35.78,104.05
1905,0.3305522969790867,063 _XX_ Populus cathayana,35.78,104.05
1906,0.22553732139723642,063 _XX_ Populus cathayana,35.78,104.05
1907,0.22553732139723642,063 _XX_ Populus cathayana,35.78,104.05
1908,0.22553732139723642,063 _XX_ Populus cathayana,35.78,104.05
1909,0.3041536148105349,063 _XX_ Populus cathayana,35.78,104.05
1910,0.3041536148105349,063 _XX_ Populus cathayana,35.78,104.05
1911,0.22553732139723642,063 _XX_ Populus cathayana,35.78,104.05
1912,0.3041536148105349,063 _XX_ Populus cathayana,35.78,104.05
1913,0.22553732139723642,063 _XX_ Populus cathayana,35.78,104.05
1914,0.22553732139723642,063 _XX_ Populus cathayana,35.78,104.05
1915,0.2519948588950293,063 _XX_ Populus cathayana,35.78,104.05
1916,0.23494474483387812,063 _XX_ Populus cathayana,35.78,104.05
1917,0.25705060203160557,063 _XX_ Populus cathayana,35.78,104.05
1918,0.586584040096828,063 _XX_ Populus cathayana,35.78,104.05
1919,0.1568184146391494,063 _XX_ Populus cathayana,35.78,104.05
1920,0.31750669330358505,063 _XX_ Populus cathayana,35.78,104.05
1921,0.35050407477787565,063 _XX_ Populus cathayana,35.78,104.05
1922,0.10045402337397848,063 _XX_ Populus cathayana,35.78,104.05
1923,-0.14495050800698145,063 _XX_ Populus cathayana,35.78,104.05
1924,-0.20941977202892303,063 _XX_ Populus cathayana,35.78,104.05
1925,0.1901561820081302,063 _XX_ Populus cathayana,35.78,104.05
1926,-0.08589657263032027,063 _XX_ Populus cathayana,35.78,104.05
1927,0.2192980216017791,063 _XX_ Populus cathayana,35.78,104.05
1928,-0.1560937464237213,063 _XX_ Populus cathayana,35.78,104.05
1929,0.13320034476263182,063 _XX_ Populus cathayana,35.78,104.05
1930,0.1752945775432246,063 _XX_ Populus cathayana,35.78,104.05
